step,loss,lr,step_time,total_time,vram_mb
41,3.4468679428100586,5e-06,0.08737063407897949,4.799267530441284,5623.234375
42,2.518862247467041,5e-06,0.07825422286987305,4.878477573394775,5623.234375
43,3.1966989040374756,5.500000000000001e-06,0.11314272880554199,4.9921791553497314,5623.234375
44,2.832390069961548,5.500000000000001e-06,0.06969261169433594,5.062450647354126,5623.234375
45,3.015603542327881,5.500000000000001e-06,0.08532238006591797,5.148423910140991,5623.234375
46,4.19456148147583,5.500000000000001e-06,0.08090329170227051,5.229940176010132,5623.234375
47,2.386906623840332,6e-06,0.1013796329498291,5.331812143325806,5623.234375
48,3.075378894805908,6e-06,0.06756186485290527,5.399828910827637,5623.234375
49,2.9119811058044434,6e-06,0.08123612403869629,5.48182225227356,5623.234375
50,3.096876382827759,6e-06,0.08665275573730469,5.5693230628967285,5623.234375
51,2.9698359966278076,6.5000000000000004e-06,0.10268044471740723,5.672717809677124,5623.234375
52,2.8384053707122803,6.5000000000000004e-06,0.07241964340209961,5.745635509490967,5623.234375
53,2.986254930496216,6.5000000000000004e-06,0.07064557075500488,5.816777467727661,5623.234375
54,2.6280899047851562,6.5000000000000004e-06,0.06894397735595703,5.886272430419922,5623.234375
55,2.8709867000579834,7.000000000000001e-06,0.0974724292755127,5.98420262336731,5623.234375
56,2.7921149730682373,7.000000000000001e-06,0.0718376636505127,6.056444406509399,5623.234375
57,3.1053783893585205,7.000000000000001e-06,0.06024622917175293,6.117090940475464,5623.234375
58,3.220599889755249,7.000000000000001e-06,0.06060528755187988,6.178091049194336,5623.234375
59,3.0374808311462402,7.5e-06,0.08539962768554688,6.2638304233551025,5623.234375
60,2.975275993347168,7.5e-06,0.057538747787475586,6.321723699569702,5623.234375
61,2.7249016761779785,7.5e-06,0.05963468551635742,6.381939172744751,5623.234375
62,3.2755520343780518,7.5e-06,0.061052560806274414,6.443434476852417,5623.234375
63,3.375408411026001,8.000000000000001e-06,0.08850789070129395,6.532305717468262,5623.234375
64,3.4838552474975586,8.000000000000001e-06,0.0576629638671875,6.590349197387695,5623.234375
65,2.9574856758117676,8.000000000000001e-06,0.0594327449798584,6.650155544281006,5623.234375
66,2.990588665008545,8.000000000000001e-06,0.05956721305847168,6.710111141204834,5623.234375
67,2.6064727306365967,8.500000000000002e-06,0.08361506462097168,6.794043302536011,5623.234375
68,3.087726593017578,8.500000000000002e-06,0.05760931968688965,6.852024793624878,5623.234375
69,2.570063591003418,8.500000000000002e-06,0.0633537769317627,6.915842533111572,5623.234375
70,2.6466073989868164,8.500000000000002e-06,0.06281447410583496,6.979140043258667,5623.234375
71,2.8896806240081787,9e-06,0.08711028099060059,7.066889762878418,5623.234375
72,2.5780529975891113,9e-06,0.06118035316467285,7.1285576820373535,5623.234375
73,3.2829184532165527,9e-06,0.06183934211730957,7.190850019454956,5623.234375
74,2.9018237590789795,9e-06,0.06227421760559082,7.253547430038452,5623.234375
75,3.010040283203125,9.5e-06,0.08555293083190918,7.339478969573975,5623.234375
76,2.8577446937561035,9.5e-06,0.05713915824890137,7.3969879150390625,5623.234375
77,2.7569665908813477,9.5e-06,0.059627532958984375,7.457009792327881,5623.234375
78,3.5532870292663574,9.5e-06,0.05980229377746582,7.517212390899658,5623.234375
79,1.9349849224090576,1e-05,0.08492612838745117,7.602504730224609,5623.234375
80,2.5003662109375,1e-05,0.05778837203979492,7.660680294036865,5623.234375
81,3.1642189025878906,1e-05,0.06182122230529785,7.723112344741821,5623.234375
82,3.326463222503662,1e-05,0.0609896183013916,7.7845563888549805,5623.234375
83,2.72908616065979,1.05e-05,0.08531022071838379,7.87024998664856,5623.234375
84,3.228341579437256,1.05e-05,0.05779767036437988,7.928420305252075,5623.234375
85,3.7252702713012695,1.05e-05,0.05956411361694336,7.988354682922363,5623.234375
86,2.782949447631836,1.05e-05,0.05958271026611328,8.048306703567505,5623.234375
87,3.043148994445801,1.1000000000000001e-05,0.08375191688537598,8.132452011108398,5623.234375
88,3.32326602935791,1.1000000000000001e-05,0.059929847717285156,8.19277310371399,5623.234375
89,2.3404083251953125,1.1000000000000001e-05,0.06006884574890137,8.25324296951294,5623.234375
90,2.4791436195373535,1.1000000000000001e-05,0.059711456298828125,8.313353061676025,5623.234375
91,3.4491944313049316,1.1500000000000002e-05,0.08393669128417969,8.397833824157715,5623.234375
92,3.337761878967285,1.1500000000000002e-05,0.05957674980163574,8.457809448242188,5623.234375
93,3.067166805267334,1.1500000000000002e-05,0.06149435043334961,8.519764184951782,5623.234375
94,2.8668854236602783,1.1500000000000002e-05,0.05953335762023926,8.579715490341187,5623.234375
95,2.2523372173309326,1.2e-05,0.08553504943847656,8.665583610534668,5623.234375
96,2.812849998474121,1.2e-05,0.05851268768310547,8.724482774734497,5623.234375
97,2.513788938522339,1.2e-05,0.060581207275390625,8.785507678985596,5623.234375
98,3.0154662132263184,1.2e-05,0.07345294952392578,8.859493255615234,5623.234375
99,2.90002179145813,1.25e-05,0.08563423156738281,8.945556879043579,5623.234375
100,3.186650276184082,1.25e-05,0.05812406539916992,9.004093408584595,5623.234375
101,3.2306625843048096,1.25e-05,0.05961918830871582,9.064321517944336,5623.234375
102,2.24660062789917,1.25e-05,0.062050580978393555,9.126853466033936,5623.234375
103,3.102463722229004,1.3000000000000001e-05,0.08661007881164551,9.213903427124023,5623.234375
104,2.993946075439453,1.3000000000000001e-05,0.058748722076416016,9.273065567016602,5623.234375
105,3.6393396854400635,1.3000000000000001e-05,0.05965852737426758,9.333133935928345,5623.234375
106,1.8601689338684082,1.3000000000000001e-05,0.05896115303039551,9.392509937286377,5623.234375
107,1.4877673387527466,1.3500000000000001e-05,0.0840296745300293,9.476882696151733,5623.234375
108,3.038485527038574,1.3500000000000001e-05,0.05736804008483887,9.534619808197021,5623.234375
109,3.2382919788360596,1.3500000000000001e-05,0.06065249443054199,9.595752477645874,5623.234375
110,3.314481496810913,1.3500000000000001e-05,0.06351137161254883,9.659801959991455,5623.234375
111,3.475011110305786,1.4000000000000001e-05,0.08707475662231445,9.747486114501953,5623.234375
112,2.913024663925171,1.4000000000000001e-05,0.06244826316833496,9.810441970825195,5623.234375
113,3.600355625152588,1.4000000000000001e-05,0.0640571117401123,9.875019550323486,5623.234375
114,2.299940347671509,1.4000000000000001e-05,0.06070256233215332,9.936191320419312,5623.234375
115,3.114798069000244,1.45e-05,0.08472514152526855,10.021303653717041,5623.234375
116,3.1847689151763916,1.45e-05,0.05771827697753906,10.079389095306396,5623.234375
117,2.9819047451019287,1.45e-05,0.060424089431762695,10.14021110534668,5623.234375
118,2.7329158782958984,1.45e-05,0.0603485107421875,10.20097017288208,5623.234375
119,2.4327597618103027,1.5e-05,0.08447122573852539,10.285805463790894,5623.234375
120,3.400984048843384,1.5e-05,0.05675554275512695,10.342925548553467,5623.234375
121,2.6960361003875732,1.5e-05,0.05956673622131348,10.403057336807251,5623.234375
122,3.253246545791626,1.5e-05,0.06054186820983887,10.464058637619019,5623.234375
123,3.6096975803375244,1.55e-05,0.08523201942443848,10.549696207046509,5623.234375
124,2.269070863723755,1.55e-05,0.05660510063171387,10.60667896270752,5623.234375
125,2.539884328842163,1.55e-05,0.05974411964416504,10.666802167892456,5623.234375
126,2.999250650405884,1.55e-05,0.05922222137451172,10.726406335830688,5623.234375
127,2.690530300140381,1.6000000000000003e-05,0.08552384376525879,10.81227970123291,5623.234375
128,2.6782610416412354,1.6000000000000003e-05,0.05785727500915527,10.870527982711792,5623.234375
129,3.024393081665039,1.6000000000000003e-05,0.059569358825683594,10.930489778518677,5623.234375
130,1.9669251441955566,1.6000000000000003e-05,0.06122922897338867,10.9921236038208,5623.234375
131,2.632544994354248,1.65e-05,0.08490633964538574,11.077580451965332,5623.234375
132,2.997410297393799,1.65e-05,0.06019473075866699,11.138216257095337,5623.234375
133,3.080209970474243,1.65e-05,0.06148338317871094,11.200186014175415,5623.234375
134,3.118370294570923,1.65e-05,0.05991387367248535,11.260549068450928,5623.234375
135,2.9496800899505615,1.7000000000000003e-05,0.08438754081726074,11.345300436019897,5623.234375
136,2.805147171020508,1.7000000000000003e-05,0.061020851135253906,11.406753540039062,5623.234375
137,2.8935065269470215,1.7000000000000003e-05,0.06477546691894531,11.472017526626587,5623.234375
138,2.7920053005218506,1.7000000000000003e-05,0.06348562240600586,11.535987854003906,5623.234375
139,2.6889169216156006,1.75e-05,0.08456802368164062,11.620947122573853,5623.234375
140,2.7581212520599365,1.75e-05,0.05726361274719238,11.678591966629028,5623.234375
141,2.752268075942993,1.75e-05,0.060311317443847656,11.739505290985107,5623.234375
142,2.8804938793182373,1.75e-05,0.06228375434875488,11.802250862121582,5623.234375
143,3.351719617843628,1.8e-05,0.08488821983337402,11.887536764144897,5623.234375
144,2.989874839782715,1.8e-05,0.05822348594665527,11.94613265991211,5623.234375
145,3.0691442489624023,1.8e-05,0.061339378356933594,12.007853746414185,5623.234375
146,2.8944287300109863,1.8e-05,0.06223940849304199,12.070664882659912,5623.234375
147,3.2586886882781982,1.85e-05,0.09291315078735352,12.164083003997803,5623.234375
148,2.971226692199707,1.85e-05,0.06265807151794434,12.227234601974487,5623.234375
149,2.657085418701172,1.85e-05,0.0628974437713623,12.290627241134644,5623.234375
150,2.8539698123931885,1.85e-05,0.060057640075683594,12.351131916046143,5623.234375
151,3.050990581512451,1.9e-05,0.0844278335571289,12.43613338470459,5623.234375
152,3.0539181232452393,1.9e-05,0.06086850166320801,12.49758243560791,5623.234375
153,2.812818765640259,1.9e-05,0.06705617904663086,12.56540846824646,5623.234375
154,3.0925159454345703,1.9e-05,0.06531739234924316,12.631309270858765,5623.234375
155,3.4105443954467773,1.9500000000000003e-05,0.08625507354736328,12.718016624450684,5623.234375
156,3.0219688415527344,1.9500000000000003e-05,0.05828595161437988,12.776735067367554,5623.234375
157,2.927398204803467,1.9500000000000003e-05,0.06230354309082031,12.839512586593628,5623.234375
158,3.092468738555908,1.9500000000000003e-05,0.060506582260131836,12.900483131408691,5623.234375
159,2.973653793334961,2e-05,0.08445024490356445,12.98529863357544,5623.234375
160,2.344646453857422,2e-05,0.05771946907043457,13.043387651443481,5623.234375
161,3.681997776031494,2e-05,0.06010913848876953,13.104095220565796,5623.234375
162,2.872907876968384,2e-05,0.060402870178222656,13.164934635162354,5623.234375
163,3.083282470703125,2.05e-05,0.0859839916229248,13.251290321350098,5623.234375
164,3.239241600036621,2.05e-05,0.05812406539916992,13.30979299545288,5623.234375
165,3.449810266494751,2.05e-05,0.059784889221191406,13.36995792388916,5623.234375
166,2.9662997722625732,2.05e-05,0.05919289588928223,13.429521560668945,5623.234375
167,3.164241313934326,2.1e-05,0.085205078125,13.515088558197021,5623.234375
168,3.0041298866271973,2.1e-05,0.058069467544555664,13.573559761047363,5623.234375
169,3.0430803298950195,2.1e-05,0.059509992599487305,13.633472681045532,5623.234375
170,3.006359338760376,2.1e-05,0.05975222587585449,13.693609952926636,5623.234375
171,2.2426695823669434,2.15e-05,0.08540821075439453,13.779586553573608,5623.234375
172,3.4237096309661865,2.15e-05,0.06808280944824219,13.848366737365723,5623.234375
173,2.195770740509033,2.15e-05,0.08074069023132324,13.929786920547485,5623.234375
174,3.102842092514038,2.15e-05,0.07294178009033203,14.003441572189331,5623.234375
175,2.7536556720733643,2.2000000000000003e-05,0.10182666778564453,14.105735540390015,5623.234375
176,2.541355609893799,2.2000000000000003e-05,0.07144641876220703,14.177699327468872,5623.234375
177,3.0659546852111816,2.2000000000000003e-05,0.07305240631103516,14.251346349716187,5623.234375
178,1.745548129081726,2.2000000000000003e-05,0.08083105087280273,14.332773685455322,5623.234375
179,3.1544182300567627,2.25e-05,0.1010749340057373,14.434324026107788,5623.234375
180,2.1990034580230713,2.25e-05,0.0678250789642334,14.502900123596191,5623.234375
181,3.3692753314971924,2.25e-05,0.08677458763122559,14.590789556503296,5623.234375
182,2.776057481765747,2.25e-05,0.08463025093078613,14.676410675048828,5623.234375
183,3.5802161693573,2.3000000000000003e-05,0.1133267879486084,14.790416240692139,5623.234375
184,3.2020843029022217,2.3000000000000003e-05,0.07375144958496094,14.865020990371704,5623.234375
185,3.0701711177825928,2.3000000000000003e-05,0.06432819366455078,14.929954767227173,5623.234375
186,2.912034034729004,2.3000000000000003e-05,0.060048818588256836,14.990422248840332,5623.234375
187,3.2007789611816406,2.35e-05,0.0839850902557373,15.07477855682373,5623.234375
188,2.9251108169555664,2.35e-05,0.061305999755859375,15.136524677276611,5623.234375
189,3.4092342853546143,2.35e-05,0.06323933601379395,15.200299501419067,5623.234375
190,3.0849971771240234,2.35e-05,0.06324005126953125,15.264078617095947,5623.234375
191,3.119932174682617,2.4e-05,0.08921003341674805,15.353964805603027,5623.234375
192,3.229783296585083,2.4e-05,0.06145310401916504,15.415880680084229,5623.234375
193,3.048506498336792,2.4e-05,0.0605473518371582,15.476876974105835,5623.234375
194,3.163907289505005,2.4e-05,0.06018781661987305,15.537491083145142,5623.234375
195,2.719197988510132,2.45e-05,0.08449959754943848,15.622363090515137,5623.234375
196,2.4176981449127197,2.45e-05,0.05816507339477539,15.68089771270752,5623.234375
197,3.4074249267578125,2.45e-05,0.05963325500488281,15.740909814834595,5623.234375
198,2.927591323852539,2.45e-05,0.0598301887512207,15.801133871078491,5623.234375
199,3.5505306720733643,2.5e-05,0.08391833305358887,15.885374069213867,5623.234375
200,2.9474730491638184,2.5e-05,0.0575864315032959,15.943327903747559,5623.234375
201,2.277371644973755,2.5e-05,0.059278011322021484,16.00317096710205,5623.234375
202,2.8756630420684814,2.5e-05,0.06090378761291504,16.06456470489502,5623.234375
203,3.7912228107452393,2.5500000000000003e-05,0.08591127395629883,16.150893449783325,5623.234375
204,2.850480794906616,2.5500000000000003e-05,0.05914020538330078,16.210426568984985,5623.234375
205,2.872927665710449,2.5500000000000003e-05,0.06002688407897949,16.27086853981018,5623.234375
206,2.971727132797241,2.5500000000000003e-05,0.06010627746582031,16.33138370513916,5623.234375
207,3.90185284614563,2.6000000000000002e-05,0.08411145210266113,16.415847063064575,5623.234375
208,3.11989164352417,2.6000000000000002e-05,0.05733942985534668,16.473541259765625,5623.234375
209,3.430722713470459,2.6000000000000002e-05,0.06032967567443848,16.534250736236572,5623.234375
210,2.9581010341644287,2.6000000000000002e-05,0.05976462364196777,16.594414472579956,5623.234375
211,3.070769786834717,2.6500000000000004e-05,0.08457756042480469,16.679513216018677,5623.234375
212,2.893780469894409,2.6500000000000004e-05,0.059172630310058594,16.73908829689026,5623.234375
213,3.114656686782837,2.6500000000000004e-05,0.0607295036315918,16.800272703170776,5623.234375
214,2.4353363513946533,2.6500000000000004e-05,0.06040811538696289,16.861143827438354,5623.234375
215,2.3635425567626953,2.7000000000000002e-05,0.084716796875,16.94620990753174,5623.234375
216,3.2207040786743164,2.7000000000000002e-05,0.05822038650512695,17.00480055809021,5623.234375
217,2.708115577697754,2.7000000000000002e-05,0.06064033508300781,17.065841674804688,5623.234375
218,3.2517404556274414,2.7000000000000002e-05,0.05992746353149414,17.12618350982666,5623.234375
219,3.0441935062408447,2.7500000000000004e-05,0.08457684516906738,17.21113157272339,5623.234375
220,3.164153575897217,2.7500000000000004e-05,0.06112098693847656,17.27271294593811,5623.234375
221,3.0231547355651855,2.7500000000000004e-05,0.0675039291381836,17.341041803359985,5623.234375
222,3.089963912963867,2.7500000000000004e-05,0.07211709022521973,17.413960218429565,5623.234375
223,3.098459243774414,2.8000000000000003e-05,0.11313009262084961,17.527612686157227,5623.234375
224,2.4654181003570557,2.8000000000000003e-05,0.05990719795227051,17.587936401367188,5623.234375
225,2.5130934715270996,2.8000000000000003e-05,0.06020712852478027,17.648601770401,5623.234375
226,2.9852161407470703,2.8000000000000003e-05,0.05934000015258789,17.708326816558838,5623.234375
227,2.322659969329834,2.8499999999999998e-05,0.08421921730041504,17.792899131774902,5623.234375
228,2.660895586013794,2.8499999999999998e-05,0.05818748474121094,17.85146403312683,5623.234375
229,2.1806721687316895,2.8499999999999998e-05,0.05941653251647949,17.911250591278076,5623.234375
230,3.104780912399292,2.8499999999999998e-05,0.060118675231933594,17.97175645828247,5623.234375
231,2.963428258895874,2.9e-05,0.08515191078186035,18.057451486587524,5623.234375
232,3.0250346660614014,2.9e-05,0.06235027313232422,18.1202654838562,5623.234375
233,3.4539568424224854,2.9e-05,0.061348915100097656,18.182098388671875,5623.234375
234,2.995237112045288,2.9e-05,0.06090664863586426,18.243462562561035,5623.234375
235,3.2204337120056152,2.95e-05,0.08391594886779785,18.327754497528076,5623.234375
236,3.305495023727417,2.95e-05,0.05751490592956543,18.385658264160156,5623.234375
237,2.936699151992798,2.95e-05,0.05975675582885742,18.4458110332489,5623.234375
238,2.3349008560180664,2.95e-05,0.059632301330566406,18.50584650039673,5623.234375
239,2.8084146976470947,3e-05,0.08504104614257812,18.591283559799194,5623.234375
240,2.3765571117401123,3e-05,0.06119108200073242,18.65288996696472,5623.234375
241,2.86368989944458,3e-05,0.05993318557739258,18.713393211364746,5623.234375
242,3.08829927444458,3e-05,0.060677289962768555,18.774484872817993,5623.234375
243,1.248738169670105,3.05e-05,0.1256101131439209,18.90049171447754,5623.234375
244,3.161060094833374,3.05e-05,0.060430049896240234,18.961593627929688,5623.234375
245,1.5978907346725464,3.05e-05,0.09360504150390625,19.05584192276001,5623.234375
246,3.0035903453826904,3.05e-05,0.0873403549194336,19.14369511604309,5623.234375
247,2.7547996044158936,3.1e-05,0.09632539749145508,19.240488052368164,5623.234375
248,1.8554073572158813,3.1e-05,0.06911134719848633,19.310230016708374,5623.234375
249,3.1262147426605225,3.1e-05,0.08335089683532715,19.39421844482422,5623.234375
250,3.27177095413208,3.1e-05,0.07843255996704102,19.473238468170166,5623.234375
251,2.9933743476867676,3.15e-05,0.1006309986114502,19.574575662612915,5623.234375
252,3.1902716159820557,3.15e-05,0.0662376880645752,19.641273975372314,5623.234375
253,3.2097792625427246,3.15e-05,0.07430815696716309,19.71617293357849,5623.234375
254,3.319417715072632,3.15e-05,0.08067989349365234,19.797362089157104,5623.234375
255,3.517582416534424,3.2000000000000005e-05,0.09947705268859863,19.897290468215942,5623.234375
256,3.23388409614563,3.2000000000000005e-05,0.08112168312072754,19.979026556015015,5623.234375
257,3.1462912559509277,3.2000000000000005e-05,0.08493280410766602,20.06475043296814,5623.234375
258,3.041215419769287,3.2000000000000005e-05,0.08977556228637695,20.15533423423767,5623.234375
259,2.8703627586364746,3.2500000000000004e-05,0.10132479667663574,20.257164478302002,5623.234375
260,2.981938362121582,3.2500000000000004e-05,0.07821893692016602,20.335904121398926,5623.234375
261,3.4478917121887207,3.2500000000000004e-05,0.09947800636291504,20.43650770187378,5623.234375
262,2.6463332176208496,3.2500000000000004e-05,0.08018946647644043,20.51738214492798,5623.234375
263,2.869994878768921,3.3e-05,0.11710119247436523,20.634931802749634,5623.234375
264,4.396679401397705,3.3e-05,0.06289887428283691,20.698432207107544,5623.234375
265,2.8841733932495117,3.3e-05,0.08879923820495605,20.788082599639893,5623.234375
266,2.8774290084838867,3.3e-05,0.10238313674926758,20.891167163848877,5623.234375
267,3.0128653049468994,3.35e-05,0.09631156921386719,20.987907648086548,5623.234375
268,2.73272442817688,3.35e-05,0.05980420112609863,21.048243045806885,5623.234375
269,3.402848243713379,3.35e-05,0.07294893264770508,21.121630907058716,5623.234375
270,2.8432540893554688,3.35e-05,0.10450482368469238,21.226754426956177,5623.234375
271,3.4707655906677246,3.4000000000000007e-05,0.1024019718170166,21.330227613449097,5623.234375
272,2.154825210571289,3.4000000000000007e-05,0.08099579811096191,21.41232204437256,5623.234375
273,3.117792844772339,3.4000000000000007e-05,0.10800790786743164,21.52143168449402,5623.234375
274,2.9875564575195312,3.4000000000000007e-05,0.08046078681945801,21.60279417037964,5623.234375
275,3.0509560108184814,3.45e-05,0.10803937911987305,21.71130061149597,5623.234375
276,2.9713878631591797,3.45e-05,0.07568025588989258,21.787618398666382,5623.234375
277,3.040445327758789,3.45e-05,0.08214783668518066,21.870676517486572,5623.234375
278,3.374171495437622,3.45e-05,0.08455920219421387,21.955936908721924,5623.234375
279,2.9351634979248047,3.5e-05,0.10817456245422363,22.06460738182068,5623.234375
280,2.250239849090576,3.5e-05,0.07976460456848145,22.144838571548462,5623.234375
281,3.02243709564209,3.5e-05,0.08002924919128418,22.225902318954468,5623.234375
282,3.073162794113159,3.5e-05,0.08811378479003906,22.314873218536377,5623.234375
283,3.6692802906036377,3.55e-05,0.11101818084716797,22.426370859146118,5623.234375
284,3.2333056926727295,3.55e-05,0.07837462425231934,22.505500078201294,5623.234375
285,3.566234827041626,3.55e-05,0.09020543098449707,22.596576929092407,5623.234375
286,3.4048879146575928,3.55e-05,0.08014178276062012,22.67741870880127,5623.234375
287,2.7498061656951904,3.6e-05,0.10125041007995605,22.779160737991333,5623.234375
288,3.3042149543762207,3.6e-05,0.07190775871276855,22.851598501205444,5623.234375
289,2.809573173522949,3.6e-05,0.07458877563476562,22.926679134368896,5623.234375
290,2.9420242309570312,3.6e-05,0.07178688049316406,22.998997449874878,5623.234375
291,4.3872599601745605,3.65e-05,0.1089773178100586,23.108704566955566,5623.234375
292,3.6893293857574463,3.65e-05,0.07005739212036133,23.17937731742859,5623.234375
293,2.858189582824707,3.65e-05,0.06587743759155273,23.245792150497437,5623.234375
294,3.249978542327881,3.65e-05,0.0802621841430664,23.32676124572754,5623.234375
295,2.790797233581543,3.7e-05,0.1220541000366211,23.44930672645569,5623.234375
296,3.6052327156066895,3.7e-05,0.07231545448303223,23.522130489349365,5623.234375
297,3.4358320236206055,3.7e-05,0.07171058654785156,23.594542026519775,5623.234375
298,2.9672653675079346,3.7e-05,0.08627700805664062,23.681560039520264,5623.234375
299,3.1644508838653564,3.7500000000000003e-05,0.1111302375793457,23.793224811553955,5623.234375
300,3.2950305938720703,3.7500000000000003e-05,0.06391787528991699,23.85759711265564,5623.234375
301,2.7764759063720703,3.7500000000000003e-05,0.06076526641845703,23.91896939277649,5623.234375
302,2.9024980068206787,3.7500000000000003e-05,0.06155729293823242,23.981014013290405,5623.234375
303,3.491590738296509,3.8e-05,0.08630609512329102,24.06774592399597,5623.234375
304,3.0481956005096436,3.8e-05,0.05888962745666504,24.12705111503601,5623.234375
305,2.8981363773345947,3.8e-05,0.06115555763244629,24.188621282577515,5623.234375
306,2.611388683319092,3.8e-05,0.062403202056884766,24.251447200775146,5623.234375
307,3.2210195064544678,3.85e-05,0.08485889434814453,24.33667302131653,5623.234375
308,3.3273067474365234,3.85e-05,0.05808568000793457,24.395129442214966,5623.234375
309,3.2767879962921143,3.85e-05,0.0607147216796875,24.456215858459473,5623.234375
310,2.8240950107574463,3.85e-05,0.060864925384521484,24.517472505569458,5623.234375
311,3.41658616065979,3.9000000000000006e-05,0.08577442169189453,24.603777170181274,5623.234375
312,2.8717520236968994,3.9000000000000006e-05,0.060401201248168945,24.664591550827026,5623.234375
313,2.7858290672302246,3.9000000000000006e-05,0.08694267272949219,24.75212788581848,5623.234375
314,3.2232306003570557,3.9000000000000006e-05,0.07881689071655273,24.831601858139038,5623.234375
315,2.7794933319091797,3.9500000000000005e-05,0.12436413764953613,24.956501245498657,5623.234375
316,2.221836805343628,3.9500000000000005e-05,0.09826231002807617,25.055442094802856,5623.234375
317,3.2527353763580322,3.9500000000000005e-05,0.07646727561950684,25.13241457939148,5623.234375
318,3.1419239044189453,3.9500000000000005e-05,0.07162785530090332,25.20454168319702,5623.234375
319,3.108130693435669,4e-05,0.08793210983276367,25.292895317077637,5623.234375
320,2.783583164215088,4e-05,0.05933022499084473,25.35265064239502,5623.234375
321,2.705425262451172,4e-05,0.05967259407043457,25.412909507751465,5623.234375
322,1.767171859741211,4e-05,0.06044173240661621,25.473806858062744,5623.234375
323,3.47041654586792,4.05e-05,0.08530068397521973,25.559520721435547,5623.234375
324,3.054347276687622,4.05e-05,0.05873608589172363,25.61863660812378,5623.234375
325,3.152796983718872,4.05e-05,0.060333251953125,25.679349184036255,5623.234375
326,2.9996860027313232,4.05e-05,0.05948781967163086,25.739226818084717,5623.234375
327,2.653463840484619,4.1e-05,0.08415532112121582,25.823719263076782,5623.234375
328,3.741533041000366,4.1e-05,0.058065176010131836,25.88216805458069,5623.234375
