step,loss,lr,step_time,total_time,vram_mb
171,4.781371116638184,1e-05,0.06452178955078125,13.615307331085205,2452.302734375
172,3.50226092338562,1e-05,0.0657510757446289,13.687419414520264,2452.302734375
173,5.044092893600464,1e-05,0.06520533561706543,13.758880138397217,2452.302734375
174,4.426853179931641,1e-05,0.06574201583862305,13.830887794494629,2452.302734375
175,4.779666185379028,1e-05,0.06675863265991211,13.903554439544678,2452.302734375
176,4.438806772232056,1e-05,0.06499719619750977,13.974855899810791,2452.302734375
177,4.248226284980774,1e-05,0.0649271011352539,14.045782804489136,2452.302734375
178,5.948394536972046,1e-05,0.06583595275878906,14.117221355438232,2452.302734375
179,7.742132902145386,1e-05,0.0692446231842041,14.192249536514282,2452.302734375
180,7.737632513046265,1e-05,0.06764698028564453,14.265986680984497,2452.302734375
181,8.20015287399292,1e-05,0.06768512725830078,14.339761734008789,2452.302734375
182,8.164128541946411,1e-05,0.06818246841430664,14.413842916488647,2452.302734375
183,10.993379592895508,1e-05,0.06551122665405273,14.48526406288147,2452.302734375
184,12.399401187896729,1e-05,0.06530046463012695,14.556586503982544,2452.302734375
185,14.22527027130127,1e-05,0.0646066665649414,14.627423763275146,2452.302734375
186,15.423094749450684,1e-05,0.06500244140625,14.698617696762085,2452.302734375
187,14.867177963256836,1e-05,0.06496787071228027,14.769713401794434,2452.302734375
188,15.322092533111572,1e-05,0.0653371810913086,14.841287851333618,2452.302734375
189,14.8177170753479,1e-05,0.0652153491973877,14.912713289260864,2452.302734375
190,15.32695722579956,1e-05,0.06630969047546387,14.985366821289062,2452.302734375
191,15.087852954864502,1e-05,0.06447815895080566,15.056026935577393,2452.302734375
192,15.364208221435547,1e-05,0.06564664840698242,15.127777814865112,2452.302734375
193,16.17570209503174,1e-05,0.06528806686401367,15.199239253997803,2452.302734375
194,16.478256702423096,1e-05,0.06567549705505371,15.271263599395752,2452.302734375
195,16.465797901153564,1e-05,0.06530117988586426,15.342698097229004,2452.302734375
196,19.716052055358887,1e-05,0.0648186206817627,15.413563013076782,2452.302734375
197,18.025553703308105,1e-05,0.06459736824035645,15.484274625778198,2452.302734375
198,20.008127212524414,1e-05,0.06545090675354004,15.556086540222168,2452.302734375
199,19.799336433410645,1e-05,0.06510710716247559,15.627580165863037,2452.302734375
200,19.584620475769043,1e-05,0.06782293319702148,15.701456069946289,2452.302734375
201,19.726590156555176,1e-05,0.06694984436035156,15.774382829666138,2452.302734375
202,19.43807601928711,1e-05,0.06823992729187012,15.848719596862793,2452.302734375
203,19.220748901367188,1e-05,0.0693354606628418,15.923774480819702,2452.302734375
204,19.19148063659668,1e-05,0.06546711921691895,15.995208740234375,2452.302734375
205,19.103449821472168,1e-05,0.06479907035827637,16.06640386581421,2452.302734375
206,19.44917106628418,1e-05,0.06664180755615234,16.13919758796692,2452.302734375
207,19.62124729156494,1e-05,0.06560802459716797,16.211162328720093,2452.302734375
208,19.372461318969727,1e-05,0.06473731994628906,16.28196907043457,2452.302734375
209,19.410581588745117,1e-05,0.0654761791229248,16.353414297103882,2452.302734375
210,19.796298027038574,1e-05,0.06524109840393066,16.425243616104126,2452.302734375
211,20.134122848510742,1e-05,0.0645296573638916,16.496007919311523,2452.302734375
212,19.48588752746582,1e-05,0.06588935852050781,16.568313598632812,2452.302734375
213,20.575095176696777,1e-05,0.06533336639404297,16.639954566955566,2452.302734375
214,21.274706840515137,1e-05,0.06586623191833496,16.712572813034058,2452.302734375
215,21.18301010131836,1e-05,0.06497788429260254,16.783963680267334,2452.302734375
216,21.166887283325195,1e-05,0.06548547744750977,16.85618495941162,2452.302734375
217,20.90209197998047,1e-05,0.065399169921875,16.92831254005432,2452.302734375
218,21.47713279724121,1e-05,0.06586360931396484,17.00059986114502,2452.302734375
219,20.928589820861816,1e-05,0.06640386581420898,17.073588848114014,2452.302734375
220,20.287662506103516,1e-05,0.06502366065979004,17.145188093185425,2452.302734375
221,24.038570404052734,1e-05,0.06597042083740234,17.217697620391846,2452.302734375
222,24.515576362609863,1e-05,0.06647968292236328,17.290460109710693,2452.302734375
223,24.760991096496582,1e-05,0.06474542617797852,17.361405849456787,2452.302734375
224,24.37837028503418,1e-05,0.06547880172729492,17.433380365371704,2452.302734375
225,24.809024810791016,1e-05,0.06539726257324219,17.505359888076782,2452.302734375
226,25.125646591186523,1e-05,0.06472921371459961,17.576477527618408,2452.302734375
227,24.90779685974121,1e-05,0.06474494934082031,17.647836208343506,2452.302734375
228,25.799903869628906,1e-05,0.06785297393798828,17.722240209579468,2452.302734375
229,24.622224807739258,1e-05,0.06907939910888672,17.796621084213257,2452.302734375
230,25.480725288391113,1e-05,0.06855058670043945,17.87063694000244,2452.302734375
231,24.463669776916504,1e-05,0.06554746627807617,17.94214630126953,2452.302734375
232,25.2161226272583,1e-05,0.06567168235778809,18.014291286468506,2452.302734375
233,26.566147804260254,1e-05,0.06494903564453125,18.085785150527954,2452.302734375
234,24.827064514160156,1e-05,0.06512212753295898,18.15726399421692,2452.302734375
235,25.954594612121582,1e-05,0.06590795516967773,18.229561805725098,2452.302734375
236,25.986783027648926,1e-05,0.06533336639404297,18.30093765258789,2452.302734375
237,26.68978786468506,1e-05,0.0647730827331543,18.372028350830078,2452.302734375
238,26.322288513183594,1e-05,0.06539750099182129,18.44346594810486,2452.302734375
239,25.29963970184326,1e-05,0.06561565399169922,18.51559019088745,2452.302734375
240,26.56283473968506,1e-05,0.06527447700500488,18.586961030960083,2452.302734375
241,26.11967182159424,1e-05,0.06475043296813965,18.65826964378357,2452.302734375
242,27.208516120910645,1e-05,0.06616067886352539,18.730539798736572,2452.302734375
243,26.632319450378418,1e-05,0.06574106216430664,18.802774667739868,2452.302734375
244,26.613697052001953,1e-05,0.06586313247680664,18.8747718334198,2452.302734375
245,26.403475761413574,1e-05,0.06501626968383789,18.946019649505615,2452.302734375
246,25.807467460632324,1e-05,0.06548261642456055,19.017915964126587,2452.302734375
247,27.386735916137695,1e-05,0.06540918350219727,19.0896999835968,2452.302734375
248,27.28447151184082,1e-05,0.07094001770019531,19.166608095169067,2452.302734375
249,27.355286598205566,1e-05,0.06596016883850098,19.238523483276367,2452.302734375
250,26.951266288757324,1e-05,0.06516075134277344,19.30999231338501,2452.302734375
251,27.582550048828125,1e-05,0.06498932838439941,19.38117265701294,2452.302734375
252,26.833375930786133,1e-05,0.06627511978149414,19.45371103286743,2452.302734375
253,27.870511054992676,1e-05,0.06505870819091797,19.52499556541443,2452.302734375
254,27.742782592773438,1e-05,0.06580948829650879,19.597275972366333,2452.302734375
255,27.455100059509277,1e-05,0.06782722473144531,19.67129349708557,2452.302734375
256,27.115601539611816,1e-05,0.06746578216552734,19.74456262588501,2452.302734375
257,27.971384048461914,1e-05,0.0679318904876709,19.818562746047974,2452.302734375
258,27.627022743225098,1e-05,0.06844019889831543,19.893086433410645,2452.302734375
259,27.738207817077637,1e-05,0.0654139518737793,19.96446180343628,2452.302734375
260,28.000959396362305,1e-05,0.0651707649230957,20.035897970199585,2452.302734375
261,27.58031177520752,1e-05,0.06497359275817871,20.107269525527954,2452.302734375
262,28.328404426574707,1e-05,0.06618404388427734,20.179665088653564,2452.302734375
263,28.053872108459473,1e-05,0.06528162956237793,20.25121569633484,2452.302734375
264,27.186582565307617,1e-05,0.06482505798339844,20.32235312461853,2452.302734375
265,28.336618423461914,1e-05,0.06456804275512695,20.393086671829224,2452.302734375
266,28.440760612487793,1e-05,0.06527304649353027,20.464389324188232,2452.302734375
267,28.18020534515381,1e-05,0.06734490394592285,20.53803253173828,2452.302734375
268,28.91173553466797,1e-05,0.11234712600708008,20.656606674194336,2452.302734375
269,28.616639137268066,1e-05,0.07057785987854004,20.731462001800537,2452.302734375
270,28.935117721557617,1e-05,0.0677955150604248,20.805095434188843,2452.302734375
271,28.746126174926758,1e-05,0.06770110130310059,20.878692865371704,2452.302734375
272,28.685904502868652,1e-05,0.06734132766723633,20.95212435722351,2452.302734375
273,28.822270393371582,1e-05,0.0652933120727539,21.023446559906006,2452.302734375
274,29.108864784240723,1e-05,0.0847940444946289,21.115268230438232,2452.302734375
275,28.9764986038208,1e-05,0.09059333801269531,21.20660424232483,2452.302734375
276,28.637420654296875,1e-05,0.06647944450378418,21.27901816368103,2452.302734375
277,28.82743549346924,1e-05,0.06607556343078613,21.351444005966187,2452.302734375
278,29.33085060119629,1e-05,0.06681561470031738,21.424331665039062,2452.302734375
279,29.156587600708008,1e-05,0.06600332260131836,21.4964382648468,2452.302734375
